Age,Area,CreditAvlb,Firsthand,FloorCount,FloorNumber,Frontage,Fuel,Furniture,Heating,MaintenanceFee,Price,Room,Town,Typeofit
15,175,Uygun,İkinci El,3,3,Doğu,Doğalgaz,Eşyalı,Kombi,20,225000,5,Mamak,Daire
0,170,Uygun,Sıfır,5,4,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,399000,4,Yenimahalle,Daire
12,120,Uygun,İkinci El,4,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,209000,4,Keçiören,Daire
0,210,Uygun,Sıfır,17,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,780000,5,Keçiören,Daire
0,135,Uygun,Sıfır,4,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,245000,4,Altındağ,Daire
11,130,Uygun,Sıfır,3,Yüksek Giriş,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,195000,4,Keçiören,Daire
0,165,Uygun,Sıfır,6,4,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,349000,4,Yenimahalle,Daire
10,100,Uygun,İkinci El,3,2,Kuzey,Doğalgaz,Eşyalı Değil,Kombi,,96000,3,Etimesgut,Daire
20,110,Uygun,İkinci El,3,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,20,157000,4,Mamak,Daire
20,130,Uygun,İkinci El,3,3,,,Eşyalı Değil,Kombi,30,249000,4,Çankaya,Daire
10,125,Uygun,İkinci El,3,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,,210000,4,Mamak,Daire
4,110,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,230000,4,Mamak,Daire
16,110,Uygun,İkinci El,3,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,125000,4,Mamak,Daire
0,230,Uygun,Sıfır,20,18,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,730000,5,Yenimahalle,Daire
2,165,Uygun,İkinci El,4,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,289000,4,Keçiören,Daire
4,180,Uygun,Sıfır,3,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),80,595000,5,Keçiören,Daire
18,125,Uygun,İkinci El,7,4,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,25,259000,4,Keçiören,Daire
1,115,Uygun,İkinci El,3,Giriş Katı,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,185000,4,Keçiören,Daire
2,140,Uygun,İkinci El,3,2,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,310000,4,Keçiören,Daire
2,125,Uygun,İkinci El,3,Yüksek Giriş,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,169000,4,Keçiören,Daire
4,225,Uygun,İkinci El,7,6,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),100,475000,5,Yenimahalle,Daire
16,160,Uygun,İkinci El,6,4,"Kuzey,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,35,420000,5,Çankaya,Daire
0,130,Uygun,Sıfır,3,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,265000,4,Keçiören,Daire
20,250,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,460000,6,Yenimahalle,Daire
16,100,Uygun,İkinci El,5,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,145000,3,Keçiören,Daire
5,145,Uygun,İkinci El,3,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,345000,4,Altındağ,Daire
35,120,Uygun,İkinci El,2,2,"Güney,Doğu,Batı",Doğalgaz,Eşyalı,Kombi,50,255000,4,Keçiören,Daire
0,220,Uygun,Sıfır,16,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,570000,5,Keçiören,Daire
15,130,Uygun,İkinci El,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,210000,6,Mamak,Daire
0,215,Uygun,Sıfır,13,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,699000,5,Keçiören,Daire
0,180,Uygun,Sıfır,13,6,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,750000,5,Yenimahalle,Daire
0,95,Uygun,,,,,,Eşyalı Değil,Kombi,,330000,3,Mamak,Daire
25,125,Uygun,İkinci El,3,3,,Doğalgaz,Eşyalı Değil,Kombi,30,292000,4,Çankaya,Daire
18,135,Uygun,İkinci El,4,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,255000,4,Keçiören,Daire
0,130,Uygun,Sıfır,3,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,245000,4,Altındağ,Daire
2,230,Uygun,İkinci El,15,5,"Kuzey,Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),250,875000,5,Çankaya,Daire
15,180,Uygun,İkinci El,4,Bahçe Katı,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,350000,5,Çankaya,Daire
15,95,Uygun,İkinci El,3,Giriş Katı,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,145000,3,Keçiören,Daire
12,125,Uygun,İkinci El,3,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,260000,4,Keçiören,Daire
0,150,Uygun,Sıfır,13,9,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),50,425000,4,Yenimahalle,Daire
8,135,Uygun,,3,2,"Güney,Batı",,Eşyalı Değil,Kombi,,330000,4,Çankaya,Daire
0,200,Uygun,Sıfır,15,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,749000,5,Keçiören,Daire
0,130,Uygun,Sıfır,3,3,Batı,Doğalgaz,Eşyalı Değil,Kombi,,245000,4,Altındağ,Daire
4,75,Uygun,İkinci El,4,Giriş Katı,,Doğalgaz,Eşyalı Değil,Kombi,50,525000,3,Çankaya,Daire
4,297,Uygun,İkinci El,27,2,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,845000,5,Keçiören,Daire
3,85,Uygun,Sıfır,3,2,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,155000,4,Mamak,Daire
0,180,Uygun,Sıfır,27,18,"Güney,Doğu,Batı",Doğalgaz,Eşyalı,Merkezi (Pay Ölçer),180,750000,5,Keçiören,Daire
7,165,Uygun,Sıfır,8,Yüksek Giriş,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Kombi,150,465000,4,Etimesgut,Daire
21,120,Uygun,İkinci El,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,50,379000,4,Çankaya,Daire
1,320,Uygun,Sıfır,12,12,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),80,550000,8,Keçiören,Daire
40,105,Uygun,İkinci El,4,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi,350,295000,4,Çankaya,Daire
25,230,Uygun,İkinci El,3,3,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,428000,6,Keçiören,Daire
16,120,Uygun,Sıfır,3,Bahçe Katı,"Kuzey,Güney,Doğu,Batı",,Eşyalı Değil,Kombi,30,150000,4,Keçiören,Daire
0,193,Uygun,Sıfır,12,10,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),100,480000,5,Yenimahalle,Daire
0,190,Uygun,Sıfır,14,9,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,720000,5,Altındağ,Daire
22,105,Uygun,İkinci El,8,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,130000,4,Mamak,Daire
0,200,Uygun,Sıfır,16,13,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,449000,5,Yenimahalle,Daire
2,140,Uygun,İkinci El,12,5,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,350000,4,Mamak,Daire
5,115,Uygun,İkinci El,3,1,"Kuzey,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,159000,4,Keçiören,Daire
16,135,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,319000,4,Keçiören,Daire
3,200,Uygun,İkinci El,9,9,"Kuzey,Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi,,560000,5,Etimesgut,Daire
3,130,Uygun,İkinci El,3,2,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,235000,4,Keçiören,Daire
11,125,Uygun,İkinci El,4,Yüksek Giriş,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,60,263000,4,Çankaya,Daire
2,135,Uygun,İkinci El,5,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,279000,4,Keçiören,Daire
17,170,Uygun,İkinci El,10,1,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi,400,420000,5,Çankaya,Daire
10,250,Uygun,İkinci El,3,3,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,20,359000,6,Etimesgut,Daire
20,100,Uygun,İkinci El,3,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,25,120000,3,Yenimahalle,Daire
1,165,Bilinmiyor,Sıfır,6,Bahçe Katı,"Kuzey,Güney",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),299,395000,4,Yenimahalle,Daire
15,150,Uygun,,,,,,Eşyalı Değil,Kombi,,290000,6,Mamak,Daire
1,136,Uygun,Sıfır,5,5,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),400,850000,3,Çankaya,Daire
16,200,Uygun,İkinci El,3,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,25,259000,6,Mamak,Daire
30,100,Uygun,,3,2,,Doğalgaz,Eşyalı,Kombi,,235000,4,Keçiören,Daire
35,135,Uygun,,5,1,,,Eşyalı Değil,Merkezi,275,295000,4,Çankaya,Daire
12,125,Uygun,İkinci El,3,Giriş Katı,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,25,269000,4,Mamak,Daire
10,145,Uygun,İkinci El,9,8,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,415000,4,Etimesgut,Daire
10,120,Uygun,,7,11,,Akaryakıt,Eşyalı Değil,Merkezi,,75000,4,Polatlı,Daire
7,118,Uygun,İkinci El,14,3,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),165,200000,4,Etimesgut,Daire
10,125,Uygun,,3,En Üst Kat,,,Eşyalı Değil,Kombi,,245000,4,Keçiören,Daire
17,220,Uygun,İkinci El,12,Yüksek Giriş,"Kuzey,Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,300,950000,5,Çankaya,Daire
1,105,Uygun,Sıfır,11,Giriş Katı,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,242000,4,Mamak,Daire
0,215,Uygun,Sıfır,19,9,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,645000,5,Keçiören,Daire
18,135,Uygun,İkinci El,3,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,238000,4,Mamak,Daire
4,125,Uygun,İkinci El,3,Giriş Katı,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,280000,4,Altındağ,Daire
20,110,Uygun,İkinci El,3,Yüksek Giriş,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,255000,4,Çankaya,Daire
8,120,Uygun,,4,2,,,Eşyalı Değil,Kombi,,200000,4,Mamak,Daire
14,300,Uygun,İkinci El,4,4,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,450000,6,Çankaya,Daire
30,115,Uygun,İkinci El,5,4,,Doğalgaz,Eşyalı Değil,Kombi,,150000,4,Polatlı,Daire
20,135,Uygun,İkinci El,4,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,430000,4,Altındağ,Daire
1,135,Uygun,Sıfır,3,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,35,190000,4,Keçiören,Daire
30,130,Uygun,,3,3,,,Eşyalı Değil,Kombi,,335000,4,Çankaya,Daire
5,110,Uygun,İkinci El,3,Giriş Katı,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,145000,4,Mamak,Daire
10,105,Uygun,Sıfır,15,11,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),75,145000,4,Altındağ,Daire
10,145,Uygun,İkinci El,4,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,565000,5,Çankaya,Daire
0,135,Uygun,Sıfır,4,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,50,280000,4,Keçiören,Daire
2,145,Uygun,Sıfır,3,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,370000,4,Mamak,Daire
22,120,Uygun,İkinci El,3,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,,340000,4,Altındağ,Daire
15,145,Uygun,İkinci El,4,2,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Kombi,250,605000,4,Çankaya,Daire
7,140,Uygun,İkinci El,6,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,310000,4,Keçiören,Daire
0,105,Uygun,,4,1,"Güney,Doğu,Batı",,Eşyalı Değil,Kombi,,345000,3,Yenimahalle,Daire
25,120,Uygun,İkinci El,3,1,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,250000,4,Mamak,Daire
6,116,Uygun,İkinci El,11,1,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),120,88000,4,Etimesgut,Daire
16,130,Uygun,İkinci El,3,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,269000,4,Keçiören,Daire
16,140,Uygun,İkinci El,5,Teras Katı,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,182000,4,Mamak,Daire
7,84,Uygun,İkinci El,13,12,Batı,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),110,78000,3,Etimesgut,Daire
20,120,Uygun,İkinci El,2,2,"Kuzey,Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,25,295000,4,Çankaya,Daire
0,240,Uygun,Sıfır,,,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,599000,5,Keçiören,Daire
0,145,Uygun,Sıfır,4,4,Batı,Doğalgaz,Eşyalı Değil,Kombi,,850000,3,Çankaya,Daire
0,200,Uygun,Sıfır,14,5,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),120,700000,5,Keçiören,Daire
3,350,Uygun,,5,Teras Katı,,,Eşyalı Değil,Kombi,,735000,6,Çankaya,Daire
15,115,Uygun,İkinci El,3,1,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,250000,4,Çankaya,Daire
16,235,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,365000,7,Çankaya,Daire
6,350,Uygun,İkinci El,12,12,"Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),445,1375000,6,Çankaya,Daire
4,170,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,280000,4,Mamak,Daire
23,65,Uygun,İkinci El,3,Giriş Katı,"Kuzey,Doğu",Doğalgaz,Eşyalı Değil,Kombi,10,125000,3,Çankaya,Daire
0,215,Uygun,Sıfır,15,11,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),200,780000,5,Keçiören,Daire
11,105,Uygun,İkinci El,3,Bahçe Katı,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,139000,4,Keçiören,Daire
18,130,Uygun,Sıfır,7,6,,Doğalgaz,Eşyalı Değil,Merkezi,350,545000,4,Çankaya,Daire
15,240,Uygun,İkinci El,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,248000,6,Mamak,Daire
0,160,Uygun,Sıfır,4,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,315000,4,Keçiören,Daire
12,110,Uygun,İkinci El,3,3,"Kuzey,Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,,175000,4,Mamak,Daire
0,165,Uygun,Sıfır,3,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,395000,4,Etimesgut,Daire
15,250,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,485000,6,Çankaya,Daire
0,130,Uygun,Sıfır,3,2,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,169000,3,Mamak,Daire
15,225,Uygun,İkinci El,3,3,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Kombi,,350000,5,Keçiören,Daire
10,85,Uygun,İkinci El,3,Giriş Katı,Güney,Doğalgaz,Eşyalı Değil,Kombi,30,109000,3,Mamak,Daire
0,175,Uygun,Sıfır,23,2,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi,,509000,5,Keçiören,Daire
8,130,Uygun,İkinci El,3,Giriş Katı,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,175000,4,Mamak,Daire
5,130,Uygun,İkinci El,4,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,298000,4,Altındağ,Daire
20,120,Uygun,İkinci El,4,4,Güney,Doğalgaz,Eşyalı Değil,Merkezi,205,370000,4,Çankaya,Daire
2,135,Uygun,İkinci El,3,2,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,315000,4,Keçiören,Daire
15,135,Uygun,,,,,,Eşyalı Değil,Merkezi,,400000,5,Çankaya,Daire
5,145,Uygun,Sıfır,4,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,385000,4,Keçiören,Daire
3,185,Uygun,Sıfır,12,8,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,525000,5,Yenimahalle,Daire
0,135,Uygun,Sıfır,12,7,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,25,285000,4,Mamak,Daire
10,130,Uygun,İkinci El,4,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,240000,4,Mamak,Daire
2,116,Uygun,İkinci El,5,En Üst Kat,Güney,Doğalgaz,Eşyalı Değil,Kombi,50,430000,4,Çankaya,Daire
32,130,Uygun,İkinci El,12,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Merkezi,225,355000,4,Çankaya,Daire
2,138,Uygun,İkinci El,3,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,289000,4,Keçiören,Daire
4,170,Uygun,İkinci El,12,10,,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,675000,5,Yenimahalle,Daire
14,240,Uygun,İkinci El,3,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,490000,6,Keçiören,Daire
12,125,Uygun,İkinci El,3,2,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,107000,4,Mamak,Daire
1,190,Uygun,İkinci El,15,14,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,469000,5,Yenimahalle,Daire
5,140,Uygun,İkinci El,3,2,"Kuzey,Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,280000,4,Keçiören,Daire
25,125,Uygun,Sıfır,3,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,479000,4,Çankaya,Daire
1,200,Uygun,İkinci El,3,Giriş Katı,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,375000,5,Keçiören,Daire
0,155,Uygun,Sıfır,10,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,460000,5,Mamak,Daire
0,240,Uygun,,4,4,,,Eşyalı Değil,Kombi,,429000,6,Mamak,Daire
9,110,Uygun,,3,3,,,Eşyalı Değil,Kombi,,146000,3,Mamak,Daire
20,130,Uygun,İkinci El,4,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,235000,4,Keçiören,Daire
6,145,Uygun,İkinci El,3,3,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,25,255000,4,Mamak,Daire
35,95,Uygun,İkinci El,3,3,,Doğalgaz,Eşyalı Değil,Kombi,20,137000,3,Yenimahalle,Daire
0,300,Uygun,Sıfır,4,4,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,100,550000,7,Keçiören,Daire
0,165,Uygun,Sıfır,15,14,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,610000,5,Altındağ,Daire
2,140,Uygun,Sıfır,3,1,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,40,255000,6,Mamak,Daire
0,160,Uygun,Sıfır,11,11,"Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,350000,6,Mamak,Daire
1,210,Uygun,İkinci El,16,9,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,575000,5,Yenimahalle,Daire
5,265,Uygun,İkinci El,9,6,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,450000,5,Sincan,Daire
23,175,Uygun,İkinci El,2,2,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,360000,5,Keçiören,Daire
7,90,Uygun,İkinci El,4,1,Doğu,Doğalgaz,Eşyalı Değil,Kombi,20,137000,4,Etimesgut,Daire
12,130,Uygun,,10,3,,,Eşyalı Değil,Merkezi,,135000,4,Polatlı,Daire
10,135,Uygun,İkinci El,4,1,Güney,Doğalgaz,Eşyalı Değil,Kombi,30,265000,4,Sincan,Daire
5,150,Uygun,İkinci El,3,Yüksek Giriş,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,155000,5,Sincan,Daire
0,160,Uygun,Sıfır,8,7,,Doğalgaz,Eşyalı Değil,Kombi,,400000,5,Pursaklar,Daire
0,300,Uygun,Sıfır,4,4,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,100,725000,8,Etimesgut,Daire
15,130,Uygun,İkinci El,3,2,Batı,Doğalgaz,Eşyalı Değil,Kombi,50,315000,4,Çankaya,Daire
0,180,Uygun,Sıfır,3,1,"Güney,Doğu,Batı",Doğalgaz,Eşyalı,Kombi,50,465000,5,Keçiören,Daire
1,135,Uygun,,3,1,,,Eşyalı Değil,Kombi,,176000,4,Akyurt,Daire
9,135,Uygun,İkinci El,3,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,315000,4,Keçiören,Daire
0,220,Uygun,Sıfır,15,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,670000,5,Keçiören,Daire
4,200,Uygun,,35,16,Güney,Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),375,760000,6,Etimesgut,Daire
25,180,Uygun,İkinci El,6,2,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,325000,4,Yenimahalle,Daire
20,125,Uygun,İkinci El,3,1,"Kuzey,Batı",Doğalgaz,Eşyalı Değil,Kombi,30,239000,4,Çankaya,Daire
2,165,Uygun,Sıfır,12,6,Batı,Doğalgaz,Eşyalı Değil,Kombi,75,415000,5,Mamak,Daire
5,170,Bilinmiyor,,,6,"Kuzey,Batı",,Eşyalı Değil,Merkezi (Pay Ölçer),,850000,4,Yenimahalle,Daire
4,165,Uygun,İkinci El,13,5,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,525000,4,Yenimahalle,Daire
3,130,Uygun,İkinci El,3,Ara Kat,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,269000,4,Keçiören,Daire
0,135,Uygun,Sıfır,3,2,"Güney,Batı",Doğalgaz,Eşyalı Değil,Kombi,,290000,4,Altındağ,Daire
0,125,Uygun,Sıfır,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,50,350000,4,Keçiören,Daire
11,110,Uygun,İkinci El,5,2,Batı,Doğalgaz,Eşyalı Değil,Kombi,25,148000,4,Mamak,Daire
0,250,Uygun,Sıfır,20,3,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,550000,5,Yenimahalle,Daire
0,120,Uygun,Sıfır,3,En Üst Kat,Güney,Doğalgaz,Eşyalı Değil,Kombi,,700000,3,Çankaya,Daire
0,200,Uygun,Sıfır,16,1,"Kuzey,Güney,Doğu",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),150,880000,5,Keçiören,Daire
35,100,Uygun,İkinci El,3,Yüksek Giriş,Doğu,Doğalgaz,Eşyalı Değil,Kombi,30,310000,4,Çankaya,Daire
0,170,Uygun,Sıfır,17,1,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Merkezi (Pay Ölçer),,450000,4,Keçiören,Daire
12,65,Uygun,İkinci El,5,Giriş Katı,"Doğu,Batı",Doğalgaz,Eşyalı,Kombi,,230000,2,Çankaya,Daire
2,138,Uygun,İkinci El,4,2,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,459000,4,Keçiören,Daire
18,125,Uygun,İkinci El,4,3,Güney,Doğalgaz,Eşyalı Değil,Kombi,20,140000,4,Polatlı,Daire
20,115,Uygun,İkinci El,3,2,Doğu,Doğalgaz,Eşyalı Değil,Kombi,,199000,4,Keçiören,Daire
0,185,Uygun,Sıfır,3,3,Batı,Doğalgaz,Eşyalı Değil,Kombi,,675000,5,Keçiören,Daire
0,130,Uygun,Sıfır,5,2,"Kuzey,Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,,229000,4,Keçiören,Daire
15,240,Uygun,İkinci El,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,30,320000,6,Mamak,Daire
24,135,Uygun,İkinci El,3,3,"Güney,Doğu,Batı",Doğalgaz,Eşyalı Değil,Kombi,40,350000,4,Çankaya,Daire
0,150,Uygun,Sıfır,3,3,"Güney,Doğu",Doğalgaz,Eşyalı Değil,Kombi,70,470000,3,Çankaya,Daire
